Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:dev-glindent,Sepet Başına Minimum Alma Adeti:dev-glindent,Sepet Başına Maksimum Alma Adeti:dev-glindent,Varyant Aktiflik
grp_zirconia_discs,zrc_18_pre,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-18mm-Pre-Shaded,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,18mm,Tip,Pre-Shaded (ST),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_18_mul,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-18mm-Multilayer,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,18mm,Tip,Multilayer (SHT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_20_whi,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-20mm-White,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,20mm,Tip,White (HT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_20_pre,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-20mm-Pre-Shaded,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,20mm,Tip,Pre-Shaded (ST),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_20_mul,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-20mm-Multilayer,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,20mm,Tip,Multilayer (SHT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_22_whi,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-22mm-White,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,22mm,Tip,White (HT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_22_pre,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-22mm-Pre-Shaded,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,22mm,Tip,Pre-Shaded (ST),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_22_mul,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-22mm-Multilayer,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,22mm,Tip,Multilayer (SHT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_25_whi,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-25mm-White,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,25mm,Tip,White (HT),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_25_pre,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-25mm-Pre-Shaded,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,25mm,Tip,Pre-Shaded (ST),,,,,,,,,FALSE,VISIBLE,,,TRUE
grp_zirconia_discs,zrc_25_mul,G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,1,,,,ZRC-25mm-Multilayer,FALSE,G-Ceram,Labside > CAD/CAM > Zirconia Discs,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346741/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346742/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346743/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346744/glindent/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpg",G-Ceram Zirconia Disc,High translucency zirconia disc for CAD/CAM milling. Available in various sizes and types.,g-ceram-zirconia-disc,999,PHYSICAL,Boyut,25mm,Tip,Multilayer (SHT),,,,,,,,,FALSE,VISIBLE,,,TRUE
